"created_at","ticket_id","location","requester","priority","assignee","status","category","closed_on","resolution_days","data_error","created_month","created_week","created_hour","priority_set","category_grouped"
2026-03-06 07:34:00,13152,NA,"Requester_162","NONE","Assignee_1","Closed","IT Services & Requests",2026-03-06,0,FALSE,2026-03-01,2026-03-01,7,"Not Set","IT Services & Requests"
2026-03-06 07:33:00,13151,NA,"Requester_22","Medium","Assignee_2","Closed","Network & Connectivity",2026-03-06,0,FALSE,2026-03-01,2026-03-01,7,"Set","Network & Connectivity"
2026-03-05 18:56:00,13150,"B2",NA,"Medium","Assignee_2","Closed","Other",2026-03-06,1,FALSE,2026-03-01,2026-03-01,18,"Set","Other"
2026-03-05 16:13:00,13149,NA,"Requester_66","NONE","Assignee_1","Closed","Software & Applications",2026-03-26,21,FALSE,2026-03-01,2026-03-01,16,"Not Set","Software & Applications"
2026-03-05 14:26:00,13144,NA,"Requester_31","Medium","Assignee_2","Closed","Printers & Labeling",2026-03-05,0,FALSE,2026-03-01,2026-03-01,14,"Set","Printers & Labeling"
2026-03-05 13:38:00,13143,NA,"Requester_208","NONE","Assignee_1","Closed","Sage X3",2026-03-05,0,FALSE,2026-03-01,2026-03-01,13,"Not Set","Sage X3"
2026-03-05 11:00:00,13141,NA,"Requester_80","NONE","Assignee_5","Closed","Network & Connectivity",2026-03-17,12,FALSE,2026-03-01,2026-03-01,11,"Not Set","Network & Connectivity"
2026-03-05 10:38:00,13140,NA,"Requester_162","NONE","Assignee_6","Closed","User Accounts & Access",2026-03-06,1,FALSE,2026-03-01,2026-03-01,10,"Not Set","User Accounts & Access"
2026-03-05 10:38:00,13139,NA,"Requester_24","NONE","Assignee_1","Closed","Software & Applications",2026-03-05,0,FALSE,2026-03-01,2026-03-01,10,"Not Set","Software & Applications"
2026-03-05 10:30:00,13138,NA,"Requester_3","Low","Assignee_2","Closed","Sage X3",2026-03-06,1,FALSE,2026-03-01,2026-03-01,10,"Set","Sage X3"
2026-03-04 16:13:00,13135,NA,"Requester_9","Low","Assignee_2","Closed","Sage X3",2026-03-06,2,FALSE,2026-03-01,2026-03-01,16,"Set","Sage X3"
2026-03-04 13:46:00,13128,"B1","Requester_202","NONE","Assignee_6","Closed","Network & Connectivity",2026-03-04,0,FALSE,2026-03-01,2026-03-01,13,"Not Set","Network & Connectivity"
2026-03-04 11:01:00,13125,NA,"Requester_162","Low","Assignee_1","Closed","IT Services & Requests",2026-03-25,21,FALSE,2026-03-01,2026-03-01,11,"Set","IT Services & Requests"
2026-03-03 17:02:00,13122,"B1","Requester_3","Medium","Assignee_4","Closed","Software & Applications",2026-03-04,1,FALSE,2026-03-01,2026-03-01,17,"Set","Software & Applications"
2026-03-03 14:58:00,13121,NA,"Requester_99","Low","Assignee_2","Closed","Printers & Labeling",2026-03-03,0,FALSE,2026-03-01,2026-03-01,14,"Set","Printers & Labeling"
2026-03-03 11:42:00,13119,NA,"Requester_207","NONE","Assignee_2","Closed","Sage X3",2026-03-10,7,FALSE,2026-03-01,2026-03-01,11,"Not Set","Sage X3"
2026-03-03 11:36:00,13118,NA,"Requester_95","NONE","Assignee_1","Closed","Sage X3",2026-03-03,0,FALSE,2026-03-01,2026-03-01,11,"Not Set","Sage X3"
2026-03-03 07:45:00,13111,NA,"Requester_31","Low","Assignee_2","Closed","Printers & Labeling",2026-03-03,0,FALSE,2026-03-01,2026-03-01,7,"Set","Printers & Labeling"
2026-02-27 16:55:00,13101,NA,"Requester_58","Low","Assignee_2","Closed","Sage X3",2026-03-03,4,FALSE,2026-02-01,2026-02-22,16,"Set","Sage X3"
2026-02-27 09:44:00,13092,NA,"Requester_55","NONE","Assignee_6","Closed","IT Services & Requests",2026-03-05,6,FALSE,2026-02-01,2026-02-22,9,"Not Set","IT Services & Requests"
2026-02-26 19:17:00,13090,NA,"Requester_194","NONE","Assignee_6","Closed","IT Services & Requests",2026-03-13,15,FALSE,2026-02-01,2026-02-22,19,"Not Set","IT Services & Requests"
2026-02-26 16:08:00,13089,NA,"Requester_58","NONE","Assignee_1","Closed","Sage X3",2026-02-27,1,FALSE,2026-02-01,2026-02-22,16,"Not Set","Sage X3"
2026-02-26 12:28:00,13087,NA,"Requester_99","NONE","Assignee_1","Closed","Network & Connectivity",2026-02-27,1,FALSE,2026-02-01,2026-02-22,12,"Not Set","Network & Connectivity"
2026-02-26 11:20:00,13086,NA,"Requester_108","NONE","Assignee_1","Closed","Printers & Labeling",2026-02-27,1,FALSE,2026-02-01,2026-02-22,11,"Not Set","Printers & Labeling"
2026-02-26 10:18:00,13084,NA,"Requester_139","NONE","Assignee_5","Closed","IT Services & Requests",2026-03-11,13,FALSE,2026-02-01,2026-02-22,10,"Not Set","IT Services & Requests"
2026-02-26 10:13:00,13083,NA,"Requester_208","NONE","Assignee_1","Closed","Printers & Labeling",2026-02-26,0,FALSE,2026-02-01,2026-02-22,10,"Not Set","Printers & Labeling"
2026-02-26 09:31:00,13082,NA,"Requester_208","NONE","Assignee_1","Closed","Sage X3",2026-03-03,5,FALSE,2026-02-01,2026-02-22,9,"Not Set","Sage X3"
2026-02-26 07:36:00,13078,NA,"Requester_209","NONE","Assignee_7","Closed","User Accounts & Access",2026-03-03,5,FALSE,2026-02-01,2026-02-22,7,"Not Set","User Accounts & Access"
2026-02-25 15:55:00,13077,NA,"Requester_36","Low","Assignee_2","Closed","Software & Applications",2026-03-05,8,FALSE,2026-02-01,2026-02-22,15,"Set","Software & Applications"
2026-02-25 14:26:00,13075,NA,"Requester_22","NONE","Assignee_2","Closed","IT Services & Requests",2026-02-25,0,FALSE,2026-02-01,2026-02-22,14,"Not Set","IT Services & Requests"
2026-02-25 13:47:00,13074,"B1","Requester_148","Low","Assignee_3","Closed","",NA,NA,NA,2026-02-01,2026-02-22,13,"Set","Other"
2026-02-25 13:36:00,13073,NA,"Requester_24","NONE","Assignee_6","Closed","IT Services & Requests",2026-02-26,1,FALSE,2026-02-01,2026-02-22,13,"Not Set","IT Services & Requests"
2026-02-25 12:45:00,13072,NA,"Requester_33","NONE","Assignee_1","Closed","Network & Connectivity",2026-02-26,1,FALSE,2026-02-01,2026-02-22,12,"Not Set","Network & Connectivity"
2026-02-25 12:44:00,13071,NA,"Requester_33","NONE","Assignee_5","Closed","Software & Applications",2026-02-25,0,FALSE,2026-02-01,2026-02-22,12,"Not Set","Software & Applications"
2026-02-25 12:01:00,13070,NA,"Requester_208","NONE","Assignee_6","Closed","Other",2026-02-25,0,FALSE,2026-02-01,2026-02-22,12,"Not Set","Other"
2026-02-25 09:25:00,13067,NA,"Requester_28","Medium","Assignee_2","Closed","User Accounts & Access",2026-02-25,0,FALSE,2026-02-01,2026-02-22,9,"Set","User Accounts & Access"
2026-02-25 09:06:00,13066,NA,"Requester_209","Medium","Assignee_2","Closed","User Accounts & Access",2026-02-25,0,FALSE,2026-02-01,2026-02-22,9,"Set","User Accounts & Access"
2026-02-25 08:56:00,13065,NA,"Requester_29","Low","Assignee_5","Closed","User Accounts & Access",2026-03-04,7,FALSE,2026-02-01,2026-02-22,8,"Set","User Accounts & Access"
2026-02-25 08:38:00,13064,"B2","Requester_166","Low","Assignee_2","Closed","Printers & Labeling",2026-03-04,7,FALSE,2026-02-01,2026-02-22,8,"Set","Printers & Labeling"
2026-02-24 07:35:00,13059,NA,"Requester_33","NONE","Assignee_1","Closed","Printers & Labeling",2026-02-24,0,FALSE,2026-02-01,2026-02-22,7,"Not Set","Printers & Labeling"
2026-02-24 07:02:00,13058,NA,"Requester_33","NONE","Assignee_1","Closed","Printers & Labeling",2026-02-26,2,FALSE,2026-02-01,2026-02-22,7,"Not Set","Printers & Labeling"
2026-02-23 13:54:00,13054,NA,"Requester_108","NONE","Assignee_1","Closed","IT Services & Requests",2026-02-23,0,FALSE,2026-02-01,2026-02-22,13,"Not Set","IT Services & Requests"
2026-02-23 13:41:00,13053,NA,"Requester_108","NONE","Assignee_1","Closed","Software & Applications",2026-02-23,0,FALSE,2026-02-01,2026-02-22,13,"Not Set","Software & Applications"
2026-02-20 13:13:00,13048,"B1","Requester_127","Medium","Assignee_4","Closed","Network & Connectivity",2026-02-20,0,FALSE,2026-02-01,2026-02-15,13,"Set","Network & Connectivity"
2026-02-20 10:25:00,13043,NA,"Requester_22","Low","Assignee_2","Closed","Printers & Labeling",2026-02-20,0,FALSE,2026-02-01,2026-02-15,10,"Set","Printers & Labeling"
2026-02-20 08:41:00,13042,NA,"Requester_29","Medium","Assignee_4","Closed","Software & Applications",2026-02-20,0,FALSE,2026-02-01,2026-02-15,8,"Set","Software & Applications"
2026-02-19 10:57:00,13039,NA,"Requester_156","Medium","Assignee_2","Closed","Network & Connectivity",2026-02-19,0,FALSE,2026-02-01,2026-02-15,10,"Set","Network & Connectivity"
2026-02-19 09:03:00,13038,"B1","Requester_29","NONE","Assignee_1","Closed","Software & Applications",2026-02-23,4,FALSE,2026-02-01,2026-02-15,9,"Not Set","Software & Applications"
2026-02-18 07:29:00,13028,NA,"Requester_207","Medium","Assignee_2","Closed","Other",2026-02-18,0,FALSE,2026-02-01,2026-02-15,7,"Set","Other"
2026-02-17 14:28:00,13027,"B2","Requester_166","High","Assignee_2","Closed","Printers & Labeling",2026-02-18,1,FALSE,2026-02-01,2026-02-15,14,"Set","Printers & Labeling"
2026-02-17 11:03:00,13024,NA,"Requester_139","NONE","Assignee_5","Closed","IT Services & Requests",2026-02-17,0,FALSE,2026-02-01,2026-02-15,11,"Not Set","IT Services & Requests"
2026-02-17 10:18:00,13020,NA,"Requester_210","NONE","Assignee_1","Closed","IT Services & Requests",2026-02-19,2,FALSE,2026-02-01,2026-02-15,10,"Not Set","IT Services & Requests"
2026-02-13 13:41:00,13010,NA,"Requester_207","NONE","Assignee_7","Closed","Other",2026-02-16,3,FALSE,2026-02-01,2026-02-08,13,"Not Set","Other"
2026-02-12 14:15:00,13006,NA,"Requester_111","NONE","Assignee_7","Closed","Other",2026-02-16,4,FALSE,2026-02-01,2026-02-08,14,"Not Set","Other"
2026-02-12 11:30:00,13004,NA,"Requester_144","NONE","Assignee_5","Closed","Other",2026-02-18,6,FALSE,2026-02-01,2026-02-08,11,"Not Set","Other"
2026-02-12 08:45:00,13002,NA,"Requester_33","NONE","Assignee_6","Closed","IT Services & Requests",2026-02-16,4,FALSE,2026-02-01,2026-02-08,8,"Not Set","IT Services & Requests"
2026-02-10 15:18:00,12413,NA,"Requester_24","NONE","Assignee_7","Closed","Other",2026-02-10,0,FALSE,2026-02-01,2026-02-08,15,"Not Set","Other"
2026-02-10 15:12:00,12412,NA,"Requester_24","NONE","Assignee_6","Closed","Software & Applications",2026-02-18,8,FALSE,2026-02-01,2026-02-08,15,"Not Set","Software & Applications"
2026-02-10 14:44:00,12411,NA,"Requester_20","Medium","Assignee_8","Closed","Sage X3",2026-02-10,0,FALSE,2026-02-01,2026-02-08,14,"Set","Sage X3"
2026-02-10 14:12:00,12410,NA,"Requester_16","Low","Assignee_2","Closed","IT Services & Requests",2026-02-10,0,FALSE,2026-02-01,2026-02-08,14,"Set","IT Services & Requests"
2026-02-06 14:56:00,12402,NA,"Requester_147","NONE","Assignee_2","Closed","IT Services & Requests",2026-02-09,3,FALSE,2026-02-01,2026-02-01,14,"Not Set","IT Services & Requests"
2026-02-06 11:11:00,12401,NA,"Requester_211","NONE","Assignee_1","Closed","Printers & Labeling",2026-02-24,18,FALSE,2026-02-01,2026-02-01,11,"Not Set","Printers & Labeling"
2026-02-03 16:32:00,12391,NA,"Requester_49","NONE","Assignee_1","Closed","Sage X3",2026-02-04,1,FALSE,2026-02-01,2026-02-01,16,"Not Set","Sage X3"
2026-02-03 13:48:00,12389,NA,"Requester_200","NONE","Assignee_8","Closed","Sage X3",2025-02-06,-362,TRUE,2026-02-01,2026-02-01,13,"Not Set","Sage X3"
2026-02-03 08:13:00,12386,NA,"Requester_124","NONE","Assignee_1","Closed","Sage X3",2026-02-04,1,FALSE,2026-02-01,2026-02-01,8,"Not Set","Sage X3"
2026-02-02 10:02:00,12380,NA,"Requester_6","NONE","Assignee_1","Closed","Printers & Labeling",2026-02-05,3,FALSE,2026-02-01,2026-02-01,10,"Not Set","Printers & Labeling"
2026-01-29 21:16:00,12373,NA,"Requester_76","NONE","Assignee_1","Closed","Network & Connectivity",2026-02-05,7,FALSE,2026-01-01,2026-01-25,21,"Not Set","Network & Connectivity"
2026-01-29 11:55:00,12370,NA,"Requester_212","NONE","Assignee_7","Closed","Software & Applications",2026-02-17,19,FALSE,2026-01-01,2026-01-25,11,"Not Set","Software & Applications"
2026-01-23 11:13:00,12358,NA,"Requester_35","NONE","Assignee_8","Closed","Sage X3",2026-01-26,3,FALSE,2026-01-01,2026-01-18,11,"Not Set","Sage X3"
2026-01-23 10:06:00,12356,NA,"Requester_35","NONE","Assignee_7","Closed","Sage X3",2026-02-18,26,FALSE,2026-01-01,2026-01-18,10,"Not Set","Sage X3"
2026-01-22 12:39:00,12352,NA,"Requester_6","NONE","Assignee_1","Closed","Network & Connectivity",2026-01-23,1,FALSE,2026-01-01,2026-01-18,12,"Not Set","Network & Connectivity"
2026-01-20 12:18:00,12337,NA,"Requester_144","NONE",NA,"Closed","Other",2026-01-20,0,FALSE,2026-01-01,2026-01-18,12,"Not Set","Other"
2026-01-20 08:08:00,12335,NA,"Requester_49","NONE",NA,"Closed","User Accounts & Access",2026-01-21,1,FALSE,2026-01-01,2026-01-18,8,"Not Set","User Accounts & Access"
2026-01-19 07:28:00,12333,NA,"Requester_49","NONE","Assignee_8","Closed","Sage X3",2026-01-23,4,FALSE,2026-01-01,2026-01-18,7,"Not Set","Sage X3"
2026-01-16 14:36:00,12332,NA,"Requester_127","NONE","Assignee_5","Closed","Sage X3",2026-01-19,3,FALSE,2026-01-01,2026-01-11,14,"Not Set","Sage X3"
2026-01-14 17:14:00,12323,NA,"Requester_185","NONE","Assignee_1","Closed","User Accounts & Access",2026-01-19,5,FALSE,2026-01-01,2026-01-11,17,"Not Set","User Accounts & Access"
2026-01-14 14:05:00,12321,"B1","Requester_148","Medium","Assignee_1","Closed","IT Services & Requests",2026-01-14,0,FALSE,2026-01-01,2026-01-11,14,"Set","IT Services & Requests"
2026-01-14 11:24:00,12319,NA,"Requester_6","NONE","Assignee_5","Closed","IT Services & Requests",2026-01-15,1,FALSE,2026-01-01,2026-01-11,11,"Not Set","IT Services & Requests"
2026-01-14 08:28:00,12313,NA,"Requester_200","Low","Assignee_2","Closed","Software & Applications",2026-01-15,1,FALSE,2026-01-01,2026-01-11,8,"Set","Software & Applications"
2026-01-14 07:38:00,12312,NA,"Requester_200","NONE","Assignee_5","Closed","Software & Applications",2026-01-14,0,FALSE,2026-01-01,2026-01-11,7,"Not Set","Software & Applications"
2026-01-13 15:08:00,12310,NA,"Requester_200","NONE","Assignee_5","Closed","Other",2026-01-14,1,FALSE,2026-01-01,2026-01-11,15,"Not Set","Other"
2026-01-13 14:51:00,12309,NA,"Requester_35","NONE","Assignee_5","Closed","Sage X3",2026-01-13,0,FALSE,2026-01-01,2026-01-11,14,"Not Set","Sage X3"
2026-01-12 09:39:00,12299,NA,"Requester_127","NONE","Assignee_5","Closed","Software & Applications",2026-01-15,3,FALSE,2026-01-01,2026-01-11,9,"Not Set","Software & Applications"
2026-01-09 15:55:00,12295,NA,"Requester_179","NONE","Assignee_5","Closed","User Accounts & Access",2026-01-22,13,FALSE,2026-01-01,2026-01-04,15,"Not Set","User Accounts & Access"
2026-01-09 14:16:00,12294,NA,"Requester_209","NONE","Assignee_8","Closed","Sage X3",2026-01-29,20,FALSE,2026-01-01,2026-01-04,14,"Not Set","Sage X3"
2026-01-07 11:38:00,12285,NA,"Requester_209","NONE","Assignee_1","Closed","User Accounts & Access",2026-01-12,5,FALSE,2026-01-01,2026-01-04,11,"Not Set","User Accounts & Access"
2026-01-06 14:48:00,12282,NA,"Requester_28","High","Assignee_8","Closed","Sage X3",2026-01-12,6,FALSE,2026-01-01,2026-01-04,14,"Set","Sage X3"
2026-01-06 14:32:00,12281,NA,"Requester_213","NONE","Assignee_5","Closed","Network & Connectivity",2026-01-09,3,FALSE,2026-01-01,2026-01-04,14,"Not Set","Network & Connectivity"
2025-12-23 16:11:00,12246,"B1","Requester_204","NONE","Assignee_1","Closed","User Accounts & Access",2025-12-29,6,FALSE,2025-12-01,2025-12-21,16,"Not Set","User Accounts & Access"
2025-12-19 14:10:00,12231,"B1","Requester_110","High","Assignee_5","Closed","Network & Connectivity",2026-01-19,31,FALSE,2025-12-01,2025-12-14,14,"Set","Network & Connectivity"
2025-12-18 09:19:00,12224,"NFP","Requester_114","NONE","Assignee_2","Closed","Software & Applications",2025-12-18,0,FALSE,2025-12-01,2025-12-14,9,"Not Set","Software & Applications"
2025-12-17 10:23:00,12221,NA,"Requester_178","Low","Assignee_7","Closed","Power Platform",2025-12-17,0,FALSE,2025-12-01,2025-12-14,10,"Set","Other"
2025-12-17 09:04:00,12220,"B1","Requester_184","NONE","Assignee_1","Closed","Hardware",2025-12-17,0,FALSE,2025-12-01,2025-12-14,9,"Not Set","Other"
2025-12-15 07:19:00,12216,"B2","Requester_16","Low","Assignee_2","Closed","Software & Applications",2025-12-15,0,FALSE,2025-12-01,2025-12-14,7,"Set","Software & Applications"
2025-12-15 06:18:00,12215,"B2","Requester_16","NONE","Assignee_2","Closed","Software & Applications",2025-12-24,9,FALSE,2025-12-01,2025-12-14,6,"Not Set","Software & Applications"
2025-12-12 11:26:00,12213,"B1","Requester_18","NONE","Assignee_1","Closed","Printers & Labeling",2025-12-12,0,FALSE,2025-12-01,2025-12-07,11,"Not Set","Printers & Labeling"
2025-12-12 11:07:00,12212,"B2","Requester_16","Low","Assignee_2","Closed","Software & Applications",2025-12-12,0,FALSE,2025-12-01,2025-12-07,11,"Set","Software & Applications"
2025-12-11 13:35:00,12211,NA,"Requester_212","Medium","Assignee_5","Closed","User Accounts & Access",2025-12-31,20,FALSE,2025-12-01,2025-12-07,13,"Set","User Accounts & Access"
